log_id,product_id,plant_id,date_key,operator_id,defect_type,rework_hours
629,88,8,20240505,129,Misalignment,4.45
630,388,9,20240905,2126,Dent,2.22
631,11,5,20220220,616,Color Deviation,3.04
632,366,10,20220129,2,Dent,2.75
633,75,6,20240714,2186,Scratch,1.4
634,253,2,20230327,526,Color Deviation,1.77
635,264,2,20220330,2029,Dent,2.24
636,48,10,20230729,2932,Misalignment,2.74
637,2,6,20230804,2943,Misalignment,2.79
638,352,4,20231125,1844,Dent,1.42
639,54,5,20231014,2071,Scratch,0.87
640,322,8,20220511,2936,Misalignment,1.41
641,354,1,20230425,2555,Color Deviation,4.56
642,116,6,20240302,2751,Color Deviation,1.47
643,210,7,20220114,1582,Misalignment,2.26
644,408,6,20240224,1202,Color Deviation,3.82
645,270,8,20230529,2057,Color Deviation,4.99
646,134,7,20241206,2500,Scratch,1.6
647,180,7,20230920,2423,Misalignment,4.12
648,479,10,20240520,2428,Color Deviation,4.92
649,362,9,20231029,2107,Dent,2.6
650,424,6,20220930,65,Color Deviation,3.36
651,194,2,20220726,2747,Misalignment,2.99
652,130,3,20240620,2833,Color Deviation,3.99
653,400,7,20240108,2725,Scratch,3.59
654,55,6,20221023,1844,Dent,4.77
655,5,10,20231027,976,Misalignment,3.38
656,140,10,20221125,2146,Dent,0.77
657,448,9,20241011,2399,Dent,2.73
658,167,7,20220424,946,Misalignment,1.07
659,13,6,20220803,2954,Misalignment,1.75
660,402,9,20240705,1204,Scratch,4.1
661,424,9,20221111,2872,Scratch,4.7
662,139,1,20240907,2844,Scratch,2.19
663,313,7,20241231,962,Color Deviation,2.15
664,6,9,20220823,2182,Misalignment,3.37
665,60,5,20230619,1512,Dent,1.8
666,429,1,20220911,1414,Scratch,1.1
667,301,7,20230906,1475,Scratch,1.63
668,21,6,20241219,1947,Scratch,1.18
669,460,8,20230823,481,Dent,2.1
670,55,9,20230303,2883,Misalignment,3.89
671,187,10,20230723,2696,Color Deviation,1.46
672,462,10,20240803,1052,Dent,0.62
673,373,1,20221025,933,Dent,4.75
674,416,9,20231216,884,Misalignment,1.34
675,118,7,20230722,1670,Color Deviation,4.79
676,254,7,20220508,305,Dent,3.29
677,457,1,20231110,308,Dent,0.86
678,463,8,20231216,948,Scratch,2.5
679,198,9,20240616,1458,Color Deviation,1.63
680,165,7,20240529,2844,Misalignment,4.29
681,218,6,20240320,1416,Misalignment,4.93
682,148,1,20220718,2813,Color Deviation,3.2
683,495,5,20220528,897,Color Deviation,1.98
684,175,3,20240107,2884,Color Deviation,2.87
685,29,1,20220716,742,Scratch,1.62
686,280,10,20220201,671,Color Deviation,4.11
687,85,10,20240604,2018,Dent,1.02
688,33,5,20230425,1806,Scratch,3.26
689,321,7,20230122,1987,Misalignment,2.88
690,428,4,20230515,758,Misalignment,1.81
691,231,5,20220211,938,Misalignment,4.26
692,292,8,20230301,1237,Misalignment,1.44
693,289,9,20221024,386,Color Deviation,2.05
694,366,2,20231015,2520,Color Deviation,3.82
695,25,4,20221110,2706,Color Deviation,4.58
696,124,5,20220406,1771,Scratch,2.86
697,54,9,20220621,143,Scratch,2.49
698,67,2,20220919,1836,Misalignment,1.45
699,322,5,20230824,478,Dent,1.82
700,11,6,20220101,1913,Dent,4.39
701,127,8,20230512,2965,Color Deviation,4.03
702,128,5,20220320,2326,Scratch,2.39
703,2,6,20230121,207,Misalignment,2.27
704,301,9,20221210,2239,Dent,4.75
705,466,5,20221121,2835,Dent,4.76
706,101,1,20220330,2942,Dent,1.77
707,228,1,20220808,1274,Scratch,1.25
708,41,7,20230326,1686,Color Deviation,4.39
709,135,4,20220927,2149,Misalignment,2.0
710,459,6,20231223,1119,Scratch,3.22
711,128,8,20230120,52,Misalignment,4.17
712,474,7,20230610,2287,Dent,1.81
713,132,6,20240827,833,Misalignment,4.48
714,206,10,20221227,2795,Scratch,4.23
715,292,2,20240218,211,Dent,4.65
716,27,2,20230922,1996,Dent,3.55
717,403,10,20240507,946,Scratch,2.5
718,362,2,20220328,2339,Dent,1.93
719,234,2,20240215,1892,Misalignment,0.83
720,78,4,20240220,437,Scratch,3.11
721,489,5,20241222,2520,Dent,1.64
722,179,5,20240416,4,Misalignment,0.96
723,173,7,20230410,2187,Color Deviation,1.04
724,230,10,20230204,481,Scratch,1.22
725,156,6,20230120,717,Dent,2.61
726,468,4,20240415,1829,Color Deviation,1.16
727,183,6,20230920,1809,Color Deviation,1.35
728,290,8,20240904,2443,Color Deviation,3.07
729,362,8,20240212,1354,Dent,3.13
730,305,10,20241212,2744,Color Deviation,2.0
731,126,3,20240820,1225,Dent,1.38
732,231,2,20220214,1954,Dent,1.81
733,497,1,20241029,111,Misalignment,1.09
734,272,8,20220921,1855,Dent,0.81
735,312,10,20230111,225,Scratch,3.0
736,289,10,20221118,1956,Dent,3.08
737,288,7,20240425,2678,Dent,4.5
738,306,6,20240510,1156,Misalignment,1.75
739,367,3,20230228,1557,Scratch,1.94
740,110,10,20230514,856,Dent,4.46
741,326,7,20231002,2109,Misalignment,2.5
742,372,10,20240808,764,Misalignment,2.69
743,42,7,20220320,994,Dent,3.74
744,160,9,20240614,1077,Scratch,0.69
745,352,3,20230813,2843,Color Deviation,2.83
746,310,4,20231218,2203,Dent,0.91
747,286,4,20240820,1938,Misalignment,4.18
748,173,4,20240508,1251,Scratch,2.68
749,236,8,20230309,887,Misalignment,1.91
750,329,3,20230503,2785,Dent,4.27
751,355,4,20230811,2489,Scratch,4.97
752,344,5,20221110,251,Color Deviation,1.96
753,177,5,20240226,653,Scratch,1.05
754,356,3,20240617,2999,Dent,0.67
755,227,1,20220630,877,Color Deviation,4.55
756,168,7,20221010,228,Scratch,1.56
757,309,10,20240320,2363,Scratch,1.33
758,340,10,20220219,1819,Misalignment,3.73
759,252,6,20240910,2412,Dent,1.66
760,66,10,20240810,998,Color Deviation,1.72
761,421,4,20230715,1007,Scratch,3.81
762,44,1,20240408,912,Color Deviation,1.19
763,341,6,20230125,1285,Color Deviation,0.5
764,186,4,20240701,2568,Dent,4.93
765,488,1,20230223,1900,Dent,3.58
766,161,6,20240916,1749,Misalignment,1.31
767,281,9,20231117,779,Scratch,3.91
768,372,5,20230911,237,Color Deviation,1.41
769,140,10,20230401,2101,Scratch,2.31
770,161,8,20221013,698,Dent,4.09
771,425,9,20241021,1771,Color Deviation,2.99
772,306,7,20240424,221,Misalignment,2.74
773,28,4,20220526,1009,Scratch,0.77
774,396,8,20230302,393,Scratch,2.87
775,207,8,20240517,1797,Color Deviation,4.32
776,484,10,20230405,1852,Scratch,2.89
777,271,8,20231026,640,Color Deviation,1.88
778,79,3,20230403,1939,Color Deviation,4.93
779,363,7,20220727,2029,Dent,1.7
780,199,9,20221116,2901,Dent,3.03
781,168,4,20240517,2396,Misalignment,0.61
782,449,7,20220803,358,Dent,2.89
783,388,1,20230523,753,Scratch,0.59
784,403,6,20240504,2796,Dent,1.5
785,287,4,20220201,1625,Misalignment,2.38
786,392,7,20220820,986,Scratch,4.16
787,276,6,20240711,447,Dent,3.03
788,461,6,20230223,801,Scratch,1.98
789,172,5,20240929,500,Dent,2.03
790,393,7,20221115,1324,Dent,3.95
791,142,7,20220902,619,Color Deviation,2.55
792,13,1,20221121,1326,Scratch,2.2
793,170,5,20230610,2861,Color Deviation,0.73
794,4,6,20230501,835,Color Deviation,4.53
795,258,3,20220427,1181,Dent,1.76
796,155,5,20241027,753,Scratch,1.35
797,78,5,20231006,2007,Misalignment,1.03
798,39,8,20240607,1757,Misalignment,1.39
799,359,4,20230803,381,Color Deviation,1.43
800,2,4,20230324,2625,Color Deviation,1.99
801,76,2,20240417,2855,Color Deviation,3.85
802,404,6,20230313,519,Color Deviation,0.64
803,405,10,20240608,2008,Misalignment,1.96
804,259,8,20220703,2416,Dent,1.15
805,405,2,20221115,110,Misalignment,1.35
806,32,10,20231201,2673,Misalignment,4.0
807,234,1,20230525,2637,Color Deviation,3.97
808,208,5,20220803,2082,Misalignment,3.9
809,156,5,20220916,2160,Scratch,2.52
810,217,4,20240322,2196,Misalignment,1.84
811,307,4,20231201,395,Color Deviation,4.52
812,2,3,20230428,1435,Scratch,4.56
813,344,1,20220925,1168,Dent,1.74
814,403,1,20230727,1690,Misalignment,2.92
815,483,10,20220805,1617,Misalignment,2.89
816,455,4,20240824,1346,Dent,2.81
817,68,8,20240515,2497,Scratch,0.7
818,38,6,20230507,2060,Color Deviation,2.04
819,264,6,20220816,2548,Scratch,4.4
820,255,3,20241104,524,Dent,3.17
821,76,7,20230928,1841,Misalignment,4.08
822,48,5,20220403,2767,Scratch,2.09
823,371,7,20240329,365,Color Deviation,4.43
824,465,8,20221110,307,Misalignment,4.86
825,218,1,20240729,405,Dent,0.73
826,241,6,20230415,1483,Dent,2.33
827,455,4,20230527,897,Misalignment,1.3
828,122,2,20231206,1332,Color Deviation,2.62
829,31,4,20241002,654,Scratch,0.57
830,210,7,20231003,2554,Dent,3.07
831,60,6,20230107,1211,Color Deviation,2.97
832,432,10,20231125,1567,Scratch,3.81
833,408,2,20230707,747,Dent,2.84
834,289,1,20240824,2319,Misalignment,0.68
835,128,1,20220118,1350,Misalignment,4.01
836,256,8,20220810,1883,Scratch,1.0
837,455,4,20221123,45,Dent,4.07
838,444,6,20230710,1689,Color Deviation,3.03
839,297,6,20230616,1457,Scratch,4.39
840,473,10,20220824,512,Dent,4.21
841,354,6,20240609,1078,Dent,1.51
842,487,3,20241025,525,Misalignment,2.14
843,106,6,20230406,540,Misalignment,2.08
844,45,8,20220618,1101,Scratch,4.33
845,323,6,20241011,1689,Dent,2.93
846,19,1,20240310,1616,Scratch,3.58
847,254,3,20231030,2310,Dent,2.66
848,171,8,20221121,2650,Scratch,3.55
849,150,7,20240123,2146,Color Deviation,3.8
850,181,3,20230909,2021,Dent,4.01
851,436,6,20220529,661,Scratch,4.17
852,40,3,20221007,573,Scratch,3.49
853,206,5,20240428,1802,Dent,2.72
854,321,1,20241201,1876,Scratch,1.93
855,200,1,20231112,574,Color Deviation,3.73
856,232,9,20230514,1002,Color Deviation,3.61
857,366,1,20230427,220,Color Deviation,1.02
858,61,1,20230204,700,Dent,3.02
859,385,2,20220724,2668,Dent,3.13
860,426,6,20240802,2834,Dent,2.82
861,194,7,20221110,1978,Scratch,1.0
862,261,9,20241204,1920,Misalignment,0.78
863,304,4,20220524,7,Dent,4.94
864,295,2,20221027,535,Misalignment,3.4
865,73,8,20230604,229,Color Deviation,3.96
866,255,7,20230703,1205,Color Deviation,0.59
867,119,6,20230821,214,Color Deviation,0.61
868,133,9,20220104,2400,Dent,4.17
869,137,9,20241014,1198,Dent,4.87
870,205,3,20220306,637,Color Deviation,4.64
871,335,6,20240903,1994,Color Deviation,4.17
872,308,2,20230920,2249,Misalignment,2.53
873,53,3,20230321,167,Scratch,3.64
874,371,9,20240507,1010,Scratch,4.25
875,183,9,20241025,2898,Scratch,1.19
876,368,10,20230114,954,Dent,0.67
877,361,6,20241010,2349,Scratch,1.64
878,428,9,20240119,1116,Color Deviation,2.04
879,475,6,20240526,2738,Dent,2.49
880,468,2,20240622,2137,Scratch,4.33
881,223,4,20231128,1363,Scratch,1.67
882,60,2,20231213,597,Scratch,3.75
883,70,5,20241128,1804,Color Deviation,0.61
884,312,6,20230209,1931,Color Deviation,4.19
885,183,8,20220310,1469,Scratch,3.81
886,185,6,20230917,1031,Misalignment,0.55
887,137,8,20230324,1259,Dent,1.35
888,57,7,20230521,2790,Misalignment,4.14
889,318,7,20220128,306,Dent,4.7
890,215,2,20230405,314,Color Deviation,2.58
891,411,9,20220610,1118,Color Deviation,4.48
892,39,4,20230205,16,Color Deviation,1.36
893,338,2,20220331,2920,Dent,3.96
894,469,2,20240109,1685,Color Deviation,2.13
895,386,7,20221118,1565,Dent,4.89
896,167,8,20220430,2908,Misalignment,4.83
897,485,2,20220912,1594,Scratch,4.59
898,420,4,20230901,115,Scratch,3.26
899,414,2,20231103,391,Dent,4.81
900,326,8,20220418,145,Color Deviation,2.8
901,420,1,20231028,2777,Misalignment,3.34
902,77,2,20221003,1479,Color Deviation,0.89
903,274,9,20230522,457,Color Deviation,2.1
904,424,7,20220102,2804,Scratch,4.3
905,142,10,20230129,2517,Color Deviation,1.47
906,20,10,20220423,711,Color Deviation,1.83
907,135,8,20220104,700,Dent,2.62
908,187,5,20240407,2314,Color Deviation,0.73
909,99,1,20230410,2308,Dent,1.44
910,393,3,20230325,629,Color Deviation,0.89
911,146,6,20220510,320,Scratch,2.69
912,281,3,20240225,1120,Color Deviation,4.35
913,20,6,20240614,2057,Misalignment,2.15
914,390,8,20230226,910,Color Deviation,2.22
915,434,4,20220923,133,Scratch,0.93
916,284,4,20220929,2513,Misalignment,1.29
917,67,4,20220203,1164,Misalignment,3.41
918,181,3,20240808,619,Dent,1.49
919,133,3,20221203,2180,Scratch,2.98
920,211,1,20240425,2255,Scratch,4.33
921,408,3,20230815,2987,Dent,3.06
922,145,7,20220509,1740,Scratch,2.43
923,194,8,20230924,1965,Scratch,3.61
924,58,6,20241209,531,Color Deviation,4.81
925,155,7,20230112,1629,Misalignment,3.62
926,221,2,20241219,989,Misalignment,2.14
927,205,10,20220606,1456,Color Deviation,1.55
928,152,3,20230316,1509,Dent,1.65
929,22,7,20240310,480,Dent,2.61
930,47,6,20240428,1360,Scratch,1.87
931,90,9,20220423,2582,Color Deviation,1.82
932,447,3,20230602,398,Color Deviation,3.59
933,456,2,20220412,56,Misalignment,1.9
934,384,6,20220210,2884,Dent,1.57
935,258,7,20240707,538,Dent,2.58
936,222,8,20240518,1311,Color Deviation,4.72
937,345,9,20231118,694,Misalignment,1.78
938,395,1,20241101,1495,Misalignment,4.76
939,479,3,20220428,924,Misalignment,4.77
940,207,3,20240324,2927,Scratch,4.25
941,90,1,20240118,2989,Dent,1.79
942,393,5,20220425,2359,Color Deviation,4.08
943,198,3,20220505,881,Dent,2.51
944,412,2,20240605,432,Misalignment,4.35
945,409,9,20221002,2228,Dent,4.66
946,330,6,20220922,138,Color Deviation,4.98
947,144,1,20230127,2141,Scratch,4.09
948,292,10,20240806,1282,Misalignment,4.73
949,178,6,20221124,456,Scratch,3.61
950,347,6,20240312,643,Misalignment,4.9
951,294,4,20240416,1217,Misalignment,1.07
952,175,3,20240404,420,Scratch,1.38
953,47,4,20231221,1524,Color Deviation,0.81
954,269,1,20221215,158,Dent,1.9
955,27,8,20240616,1766,Scratch,4.41
956,242,3,20240411,2160,Scratch,3.55
957,285,7,20240521,2445,Dent,1.54
958,159,2,20240803,51,Scratch,0.71
959,419,8,20231004,1979,Misalignment,4.57
960,443,9,20240212,868,Scratch,2.84
961,164,8,20220713,658,Color Deviation,1.27
962,286,2,20230523,1541,Color Deviation,1.4
963,363,2,20240102,2591,Scratch,1.54
964,189,7,20220729,1076,Color Deviation,4.27
965,161,6,20241104,1641,Scratch,0.85
966,76,7,20220507,957,Misalignment,3.14
967,341,6,20221014,1647,Scratch,1.9
968,419,4,20230807,1927,Dent,3.35
969,211,7,20220504,83,Misalignment,2.14
970,307,4,20240831,558,Scratch,4.46
971,83,3,20241105,2763,Dent,0.66
972,39,9,20230901,2315,Misalignment,1.28
973,111,3,20241104,2828,Dent,3.11
974,139,6,20220616,1782,Dent,2.96
975,439,6,20221019,981,Dent,3.25
976,19,4,20240724,376,Scratch,2.66
977,268,6,20240506,1300,Scratch,1.59
978,7,2,20221204,2638,Color Deviation,2.99
979,360,2,20241207,2184,Misalignment,4.39
980,432,5,20240405,901,Color Deviation,4.94
981,159,4,20220320,2318,Color Deviation,4.9
982,211,10,20220603,1535,Dent,1.07
983,116,6,20221003,786,Misalignment,3.19
984,347,4,20240417,1646,Scratch,0.99
985,438,5,20240817,1034,Scratch,1.43
986,338,8,20220403,1600,Scratch,4.8
987,268,2,20220813,920,Misalignment,1.93
988,438,1,20230610,2574,Scratch,4.71
989,34,2,20221010,386,Dent,3.4
990,499,1,20220719,284,Color Deviation,0.62
991,275,1,20220612,1094,Misalignment,4.11
992,176,4,20220119,1116,Misalignment,1.03
993,243,9,20231113,305,Color Deviation,2.04
994,204,2,20220927,1109,Scratch,4.0
995,347,9,20240827,234,Color Deviation,2.17
996,273,10,20230817,705,Misalignment,3.33
997,125,2,20220826,2031,Misalignment,3.29
998,372,7,20220824,2941,Misalignment,1.65
999,421,2,20240519,857,Scratch,4.63
1000,207,2,20240819,2345,Scratch,3.63
1001,95,8,20220508,2297,Dent,0.77
1002,394,3,20220118,1405,Misalignment,2.91
1003,499,1,20240531,413,Dent,1.16
1004,379,4,20231008,2855,Scratch,3.81
1005,497,8,20240417,2156,Color Deviation,0.74
1006,453,5,20220530,1118,Scratch,3.94
1007,449,2,20230902,578,Color Deviation,3.25
1008,199,4,20220314,2421,Dent,1.48
1009,424,2,20221009,484,Color Deviation,2.61
1010,284,5,20220913,600,Color Deviation,2.86
1011,442,2,20240816,1179,Color Deviation,2.8
1012,212,2,20231128,1029,Scratch,2.36
1013,258,3,20220629,1958,Color Deviation,4.7
1014,288,3,20240909,2257,Misalignment,0.73
1015,269,4,20240621,2064,Misalignment,2.31
1016,254,4,20240719,1680,Dent,3.88
1017,446,7,20220707,1850,Scratch,4.75
1018,456,2,20240215,2722,Scratch,1.43
1019,112,8,20240727,2411,Misalignment,1.7
1020,410,6,20240518,2831,Scratch,3.78
1021,185,2,20220504,2905,Misalignment,4.56
1022,68,4,20220129,1493,Misalignment,3.6
1023,56,4,20230424,2407,Scratch,3.48
1024,326,7,20231107,1446,Misalignment,4.91
1025,455,2,20240412,159,Scratch,0.61
1026,164,10,20220104,1122,Dent,4.66
1027,343,3,20240316,2947,Scratch,4.17
1028,169,5,20240531,1294,Color Deviation,2.77
1029,369,3,20240107,2268,Dent,3.97
1030,37,7,20241026,2553,Color Deviation,2.12
1031,173,2,20241224,2356,Scratch,1.84
1032,165,3,20231003,1015,Color Deviation,1.98
1033,222,10,20240902,2459,Color Deviation,2.96
1034,119,2,20220323,276,Color Deviation,1.22
1035,224,8,20230619,429,Misalignment,1.84
1036,29,6,20230115,2108,Color Deviation,3.29
1037,337,6,20230311,325,Scratch,2.53
1038,111,8,20220112,684,Dent,4.89
1039,87,1,20241214,2788,Misalignment,4.98
1040,496,1,20220125,1203,Color Deviation,4.58
1041,69,1,20240406,1366,Dent,1.6
1042,344,1,20240629,2526,Misalignment,2.87
1043,452,2,20220223,976,Color Deviation,4.14
1044,167,9,20230206,2420,Misalignment,2.77
1045,35,2,20220722,2977,Misalignment,4.56
1046,371,6,20240908,801,Misalignment,3.29
1047,56,6,20241002,93,Misalignment,4.64
1048,73,10,20230410,1446,Color Deviation,4.61
1049,41,2,20220609,1656,Scratch,4.75
1050,190,3,20220830,1722,Scratch,1.62
1051,211,10,20220605,769,Scratch,1.13
1052,185,5,20230509,1124,Dent,4.1
1053,147,3,20230902,2355,Scratch,1.2
1054,457,5,20230925,2062,Misalignment,2.7
1055,250,8,20231204,1395,Misalignment,0.68
1056,51,7,20241130,120,Color Deviation,3.11
1057,401,3,20220831,265,Color Deviation,0.72
1058,83,3,20220424,2849,Scratch,4.97
1059,289,3,20240927,1154,Scratch,4.77
1060,127,6,20220314,142,Dent,3.19
1061,268,10,20221213,1618,Color Deviation,1.65
1062,386,5,20241225,473,Misalignment,2.93
1063,290,2,20230402,1989,Dent,3.6
1064,410,2,20241228,16,Misalignment,4.5
1065,57,5,20220417,928,Scratch,1.53
1066,35,9,20240112,1302,Dent,2.73
1067,370,10,20231111,2307,Scratch,1.03
1068,107,6,20231214,2739,Dent,1.81
1069,490,3,20240317,285,Scratch,0.82
1070,125,2,20230205,2310,Misalignment,4.43
1071,179,5,20220206,453,Color Deviation,4.12
1072,137,7,20240526,2152,Color Deviation,4.82
1073,269,9,20241125,2054,Scratch,2.6
1074,115,2,20240914,2239,Scratch,4.52
1075,326,3,20230501,2727,Scratch,2.9
1076,393,4,20220506,1554,Misalignment,3.46
1077,2,5,20220501,2554,Scratch,3.25
1078,154,9,20220124,2345,Color Deviation,1.9
1079,207,3,20220411,1436,Misalignment,1.6
1080,490,9,20230731,1063,Scratch,3.57
1081,129,3,20240312,1305,Scratch,1.4
1082,402,5,20220316,1759,Scratch,3.92
1083,105,5,20230327,2542,Dent,2.58
1084,191,3,20221223,2252,Dent,4.88
1085,294,8,20230725,1047,Color Deviation,3.0
1086,106,9,20240830,463,Color Deviation,3.86
1087,99,1,20230416,1214,Misalignment,4.21
1088,398,4,20241014,1449,Color Deviation,0.58
1089,484,1,20241220,891,Misalignment,2.9
1090,307,10,20220315,2130,Scratch,2.13
1091,491,8,20241013,471,Color Deviation,1.38
1092,326,7,20240403,2641,Misalignment,4.63
1093,296,7,20240607,9,Dent,3.93
1094,427,10,20240219,180,Scratch,1.89
1095,71,8,20230426,992,Dent,3.42
1096,310,7,20230801,2298,Misalignment,4.56
1097,500,3,20240825,1571,Scratch,1.69
1098,185,4,20240209,539,Dent,4.94
1099,405,4,20230701,20,Scratch,1.81
1100,169,5,20231222,2588,Dent,4.64
1101,399,5,20230505,2934,Dent,3.14
1102,430,7,20240104,2133,Misalignment,4.9
1103,145,10,20240428,2045,Color Deviation,3.77
1104,144,7,20240825,2498,Dent,4.32
1105,214,7,20241104,2585,Color Deviation,3.64
1106,234,1,20240505,2702,Misalignment,3.01
1107,475,2,20231010,1520,Misalignment,4.84
1108,31,8,20220611,437,Misalignment,3.18
1109,267,2,20230213,620,Dent,2.44
1110,51,1,20230622,2128,Misalignment,4.81
1111,359,9,20220730,571,Dent,3.35
1112,17,3,20241105,1748,Dent,4.58
1113,262,8,20240616,2122,Dent,1.7
1114,289,1,20230204,2128,Misalignment,2.61
1115,76,4,20240313,865,Color Deviation,4.4
1116,440,8,20230128,1973,Scratch,0.86
1117,220,5,20220127,1026,Color Deviation,1.94
1118,86,3,20241101,1037,Scratch,3.29
1119,110,2,20240501,95,Misalignment,1.85
1120,164,9,20230113,1155,Scratch,3.63
1121,417,8,20240513,2083,Color Deviation,0.61
1122,464,5,20230729,819,Color Deviation,4.55
1123,148,8,20230606,339,Misalignment,1.73
1124,249,4,20220215,2431,Dent,4.6
1125,184,2,20240203,1675,Scratch,1.88
1126,383,5,20240819,625,Misalignment,3.96
1127,250,3,20221006,1335,Misalignment,1.6
1128,36,4,20230109,2331,Dent,4.99
1129,413,8,20240413,2840,Misalignment,4.36
1130,110,1,20220327,2089,Color Deviation,2.61
1131,317,1,20240226,1220,Dent,3.83
1132,273,5,20240617,2188,Misalignment,4.53
1133,229,6,20230114,2676,Scratch,2.93
1134,350,1,20241113,1053,Dent,2.47
1135,386,5,20220703,537,Misalignment,1.39
1136,138,5,20230225,2217,Scratch,3.08
1137,74,7,20220820,2563,Misalignment,4.1
1138,493,10,20230416,2833,Misalignment,2.65
1139,326,5,20220201,1460,Color Deviation,4.53
1140,385,4,20240821,812,Scratch,2.78
1141,121,4,20230203,2915,Misalignment,1.46
1142,278,1,20230110,1445,Color Deviation,0.75
1143,29,5,20220510,404,Color Deviation,4.78
1144,126,9,20240415,2699,Scratch,2.9
1145,326,7,20240428,1408,Dent,1.28
1146,91,5,20240409,1125,Dent,2.85
1147,189,3,20231209,66,Misalignment,1.73
1148,419,4,20240318,2156,Misalignment,3.63
1149,292,7,20241120,2909,Dent,3.47
1150,93,2,20230322,480,Misalignment,4.96
1151,339,3,20240505,1682,Color Deviation,1.0
1152,244,6,20230205,2511,Scratch,3.34
1153,463,3,20220120,976,Dent,3.82
