event_id,machine_id,plant_id,date_key,fault_id,operator_id,downtime_minutes
836,194,4,20230217,1,1331,128
837,138,6,20241107,2,2076,25
838,46,2,20221224,2,1233,102
839,195,3,20240701,4,2720,145
840,442,2,20240408,4,1171,21
841,418,7,20230717,2,1130,55
842,496,3,20220312,2,202,212
843,371,10,20231115,5,1577,216
844,333,3,20240410,1,762,101
845,444,1,20240712,5,951,225
846,470,2,20230411,5,1834,224
847,184,5,20231227,4,1926,56
848,17,8,20240602,3,1501,43
849,466,5,20240603,2,1084,37
850,165,6,20230921,1,1883,89
851,436,5,20241109,1,2170,85
852,217,2,20221116,2,1314,109
853,265,8,20231109,1,435,232
854,8,2,20220621,2,488,196
855,313,6,20240919,1,2435,45
856,489,4,20220102,2,2033,100
857,159,6,20221011,4,1539,131
858,20,7,20230629,4,1875,89
859,198,3,20241022,2,2845,169
860,305,8,20240123,5,711,234
861,337,8,20230213,5,872,141
862,256,1,20220708,1,912,194
863,467,6,20231003,3,1205,46
864,467,10,20240325,1,2812,108
865,282,2,20240303,2,2426,163
866,431,3,20220106,5,1829,66
867,326,4,20240321,2,250,211
868,180,4,20231204,2,1207,161
869,259,6,20230204,5,447,66
870,353,9,20230520,1,738,211
871,135,5,20241016,4,934,182
872,296,6,20230710,3,2844,23
873,248,4,20240325,4,2650,219
874,38,4,20220510,1,561,85
875,110,2,20230821,4,716,23
876,31,5,20230518,3,865,125
877,28,2,20230302,5,513,49
878,130,3,20241204,2,1727,73
879,16,1,20230430,4,1324,104
880,83,1,20220704,5,1528,17
881,476,10,20220101,2,1159,23
882,200,4,20230822,5,2353,144
883,149,7,20230511,4,1848,127
884,350,9,20220911,2,1403,192
885,369,10,20220120,1,1207,96
886,213,4,20220709,1,2194,112
887,348,10,20240701,3,2101,71
888,77,10,20240730,1,731,84
889,397,2,20240913,5,1810,19
890,3,6,20231008,1,8,135
891,12,3,20240226,2,2005,81
892,200,2,20221124,1,922,157
893,431,7,20240605,1,1232,59
894,87,3,20240414,1,841,229
895,123,3,20220113,3,1284,53
896,163,7,20220317,2,2646,229
897,359,8,20220203,5,1627,121
898,113,8,20220507,2,2693,127
899,201,6,20230717,4,2225,118
900,75,10,20220830,3,860,94
901,301,4,20231223,4,1911,125
902,43,1,20240605,2,2685,68
903,381,2,20240712,4,72,203
904,110,4,20220130,4,2325,213
905,365,7,20231020,4,1976,96
906,486,10,20220407,1,511,90
907,231,7,20240304,1,2925,167
908,295,3,20220903,1,391,163
909,40,6,20221104,2,1644,30
910,19,4,20230322,1,1833,154
911,490,6,20221210,3,2121,189
912,172,3,20230118,1,331,179
913,13,3,20220610,4,2530,70
914,269,8,20230811,2,72,235
915,118,2,20221018,2,71,200
916,139,1,20230310,1,2919,119
917,131,3,20240414,5,1158,135
918,127,6,20220616,3,1022,107
919,424,9,20230723,1,364,223
920,337,8,20231122,4,128,142
921,219,10,20231211,3,2463,198
922,301,4,20220630,3,410,114
923,240,8,20240929,1,800,195
924,412,3,20240714,2,531,154
925,44,9,20230116,5,2738,36
926,377,2,20220302,1,2979,78
927,319,7,20230101,2,1356,165
928,417,1,20231025,4,352,235
929,17,10,20230701,1,2516,205
930,140,1,20220326,2,678,77
931,29,6,20231022,1,2763,224
932,454,3,20240813,1,2877,147
933,456,1,20240923,2,1940,88
934,268,6,20241107,2,139,154
935,471,7,20220708,3,1435,49
936,214,4,20240906,4,1192,183
937,419,1,20240801,4,1958,126
938,199,1,20240926,4,1676,30
939,279,5,20230111,1,31,107
940,473,8,20241012,3,1515,151
941,33,7,20240509,1,2082,92
942,70,9,20221215,4,339,49
943,15,5,20221112,4,501,227
944,153,7,20240715,5,703,225
945,319,1,20230826,2,971,46
946,151,8,20220724,1,322,115
947,384,2,20231231,1,1098,162
948,304,4,20221107,2,2988,160
949,7,8,20221221,5,1254,102
950,310,3,20230728,4,2488,42
951,252,3,20230829,3,2289,98
952,351,1,20220429,5,1943,131
953,117,4,20230924,3,1642,80
954,448,8,20220311,4,1232,230
955,121,10,20220609,1,2051,238
956,264,2,20220208,2,1770,130
957,353,1,20230915,4,1402,198
958,341,8,20220325,4,2157,63
959,468,3,20230110,2,455,143
960,421,5,20231022,5,2536,32
961,82,7,20220306,3,1735,78
962,388,6,20240524,1,942,219
963,384,10,20220608,5,140,49
964,458,8,20220502,1,1889,148
965,164,4,20220828,3,2027,99
966,306,2,20220516,2,1756,133
967,212,2,20220301,2,1299,136
968,494,10,20220907,4,1004,235
969,177,3,20240105,4,517,121
970,248,8,20230531,2,387,123
971,268,9,20230410,5,857,17
972,228,7,20240326,1,503,221
973,306,2,20241125,5,430,21
974,234,8,20240517,4,1060,125
975,294,10,20230704,3,565,233
976,456,7,20230303,3,1016,46
977,488,5,20241016,5,866,212
978,483,6,20220801,4,1447,79
979,35,2,20240216,2,1828,115
980,176,5,20241229,1,516,231
981,71,2,20240713,2,1295,194
982,439,5,20230310,3,14,212
983,91,4,20231016,5,1438,63
984,255,5,20240418,3,2170,211
985,329,1,20241004,3,714,202
986,74,4,20240824,2,386,160
987,374,1,20230627,5,2408,121
988,232,3,20241008,4,2716,23
989,42,5,20220306,1,2659,210
990,213,2,20241109,3,2999,225
991,141,4,20220818,2,2656,198
992,375,7,20221231,2,2299,105
993,135,7,20230924,3,1097,214
994,492,10,20240317,3,309,92
995,167,10,20230412,3,2843,210
996,319,4,20220210,1,2861,12
997,91,4,20220528,3,2532,29
998,365,3,20231025,1,2132,215
999,195,6,20240223,5,260,235
1000,178,9,20240121,2,2812,32
1001,338,1,20230911,5,2793,26
1002,278,1,20240908,5,294,131
1003,143,4,20221007,4,1813,75
1004,72,8,20240829,2,1753,171
1005,182,6,20240112,1,1747,181
1006,287,9,20230902,4,1631,23
1007,100,5,20220531,5,701,206
1008,382,5,20240321,1,1458,141
1009,137,5,20220808,2,1421,98
1010,406,6,20221118,5,594,19
1011,283,1,20231201,2,2770,184
1012,9,2,20220117,3,297,194
1013,259,1,20220910,4,2083,90
1014,221,8,20230217,3,1158,45
1015,455,10,20240322,2,1678,226
1016,331,8,20220902,5,359,104
1017,5,10,20240125,3,680,123
1018,167,4,20241209,5,1187,56
1019,183,7,20240131,4,1542,58
1020,156,10,20230926,1,697,85
1021,468,10,20240708,5,2797,81
1022,297,4,20220206,5,990,183
1023,80,3,20221229,1,1133,134
1024,193,4,20231001,3,454,193
1025,463,2,20230520,4,1585,93
1026,370,4,20241213,5,2327,138
1027,66,8,20231208,4,1158,26
1028,318,5,20220227,3,2418,174
1029,200,9,20230112,2,2620,12
1030,167,4,20230624,3,1775,156
1031,234,1,20240713,2,1791,38
1032,221,6,20240424,2,1807,239
1033,46,8,20240829,5,1422,178
1034,263,6,20240410,4,2186,110
1035,214,9,20221113,3,742,90
1036,429,3,20220603,4,940,35
1037,151,10,20240720,3,1881,207
1038,79,8,20241227,5,1987,68
1039,421,9,20240405,2,598,176
1040,372,9,20231215,2,772,212
1041,288,6,20230311,5,333,29
1042,233,1,20220905,1,1255,13
1043,348,2,20230901,1,1187,232
1044,408,4,20231107,5,1814,38
1045,396,8,20230825,5,504,20
1046,138,5,20230208,1,790,209
1047,122,8,20230330,2,418,167
1048,45,10,20240821,3,2404,149
1049,386,8,20240301,1,1099,24
1050,194,6,20220719,4,1478,17
1051,39,3,20231008,4,103,53
1052,207,7,20241028,1,1983,234
1053,145,7,20230707,1,816,235
1054,54,2,20230206,4,2827,152
1055,450,10,20231204,5,1488,200
1056,222,8,20240202,3,1014,58
1057,97,4,20220508,5,1110,130
1058,91,6,20230815,2,2045,12
1059,15,8,20220719,5,1757,41
1060,359,10,20240410,1,2731,57
1061,390,4,20220302,1,370,234
1062,166,4,20241118,5,691,206
1063,181,3,20231107,5,920,214
1064,20,9,20221009,2,2696,142
1065,298,3,20240216,5,2690,200
1066,105,9,20240905,1,632,145
1067,469,2,20220611,1,1975,112
1068,342,8,20240104,5,1691,109
1069,60,2,20240105,2,82,46
1070,98,2,20230626,5,1185,192
1071,473,7,20231219,5,1929,95
1072,429,6,20240719,2,1344,153
1073,108,1,20230401,4,539,149
1074,482,3,20231111,3,40,59
1075,399,3,20240529,1,2492,62
1076,358,10,20231219,5,734,223
1077,46,7,20220305,3,636,152
1078,454,4,20230520,1,1009,99
1079,312,10,20220607,1,2368,105
1080,47,1,20230415,4,1556,92
1081,194,9,20220720,4,2353,14
1082,184,10,20230519,4,840,10
1083,157,5,20220703,1,2429,36
1084,156,7,20220111,2,2133,218
1085,432,5,20220501,2,2814,149
1086,74,3,20221027,4,44,80
1087,342,2,20240909,5,916,146
1088,359,10,20240313,4,2780,123
1089,422,3,20220202,4,2180,140
1090,8,4,20241004,1,794,158
1091,80,3,20220721,3,1524,74
1092,396,10,20220516,3,2427,194
1093,463,6,20221117,3,2016,39
1094,87,9,20230619,1,2764,141
1095,457,1,20220320,3,2582,151
1096,388,10,20240520,3,2380,218
1097,177,2,20230208,1,437,180
1098,159,3,20220118,3,2729,147
1099,369,8,20230115,5,2633,17
1100,35,9,20220607,2,1513,26
1101,93,3,20240421,5,2149,234
1102,257,2,20240114,2,1966,146
1103,320,6,20220914,2,1786,185
1104,486,3,20240506,2,2573,66
1105,310,10,20230402,2,63,184
1106,226,8,20240702,1,1404,76
1107,4,8,20221205,5,2545,164
1108,71,10,20231218,2,185,188
1109,250,9,20231008,4,305,43
1110,42,1,20220719,2,661,127
1111,363,5,20230125,4,1497,94
1112,353,1,20230519,5,24,124
1113,220,3,20231215,2,1811,211
1114,442,7,20240619,5,446,145
1115,239,2,20220912,2,2950,231
1116,111,1,20220113,3,1094,175
1117,98,9,20230622,5,2775,174
1118,491,8,20240810,4,2018,80
1119,188,1,20220609,2,364,18
1120,314,2,20231125,5,2347,210
1121,60,10,20240104,1,1513,183
1122,336,7,20231117,4,793,94
1123,87,5,20220711,5,2493,177
1124,329,9,20220318,5,696,237
1125,226,1,20231116,5,2793,150
1126,156,10,20230805,1,976,142
1127,154,2,20240524,3,2591,40
1128,240,6,20230727,1,1482,161
1129,413,9,20220714,3,680,12
1130,317,4,20230910,3,944,229
1131,224,5,20230425,4,2889,186
1132,407,3,20230121,4,2753,52
1133,240,1,20221202,2,1452,98
1134,68,1,20240620,4,218,158
1135,333,10,20230626,4,2642,84
1136,158,6,20220111,3,2961,120
1137,195,1,20240104,5,773,76
1138,294,1,20220907,3,562,124
1139,231,3,20220615,3,2815,31
1140,281,5,20230815,1,709,195
1141,448,10,20230111,3,435,158
1142,407,1,20230523,4,1123,82
1143,99,1,20220116,5,2362,199
1144,151,3,20220825,2,918,33
1145,433,3,20221115,3,93,165
1146,93,5,20221011,4,2738,238
1147,490,3,20240511,3,219,169
1148,359,1,20240511,2,2665,167
1149,199,4,20230716,5,2832,34
1150,7,3,20241006,1,2929,220
1151,483,10,20230822,2,1650,216
1152,270,6,20231103,2,965,53
1153,142,9,20220108,2,2921,148
1154,225,7,20241113,1,152,83
1155,140,6,20240819,5,1963,205
1156,255,5,20230810,4,2000,149
1157,210,2,20230201,2,2166,171
1158,44,7,20220921,2,2218,173
1159,28,1,20230123,5,2632,89
1160,392,8,20221113,1,2394,29
1161,154,6,20241014,4,555,162
1162,196,10,20230616,5,2313,54
1163,53,1,20240424,1,2409,203
1164,404,8,20230808,3,913,94
1165,447,6,20221025,4,2170,114
1166,419,1,20220209,2,801,225
1167,104,9,20231021,5,724,149
1168,79,8,20231019,4,1093,126
1169,461,1,20241218,2,531,96
1170,65,9,20221226,1,1035,223
1171,323,4,20240210,2,1982,200
1172,21,10,20231111,4,2750,43
1173,387,7,20241003,4,2663,76
1174,343,3,20220406,4,103,159
1175,267,7,20230826,5,1853,194
1176,171,4,20230812,2,2937,235
1177,299,9,20240829,2,2150,171
1178,213,9,20221004,4,1600,139
1179,83,2,20230920,2,1375,198
1180,179,10,20240217,1,593,121
1181,166,4,20241229,5,2770,183
1182,207,5,20230403,3,675,209
1183,59,6,20230211,4,1184,70
1184,145,7,20220519,4,2675,14
1185,412,6,20231220,1,451,204
1186,286,6,20231003,4,1955,210
1187,74,2,20230308,4,1800,222
1188,28,6,20240307,4,180,160
1189,392,1,20240905,2,1076,178
1190,307,4,20240719,5,595,117
1191,470,9,20231230,2,1418,199
1192,324,2,20240420,5,2322,173
1193,330,7,20220205,4,168,127
1194,279,2,20231017,4,555,115
1195,499,6,20230626,4,2431,61
1196,99,8,20220503,2,82,97
1197,70,2,20220904,1,1314,24
1198,110,3,20240203,1,1392,49
1199,262,9,20240518,1,402,182
1200,342,4,20220330,4,1340,131
1201,414,8,20220623,5,2783,140
1202,368,8,20240107,4,2999,183
1203,254,6,20230228,3,636,21
1204,430,9,20240826,4,2743,23
1205,184,8,20240108,1,2906,131
1206,346,1,20240321,5,2143,165
1207,487,1,20230301,4,635,199
1208,377,9,20231018,3,919,54
1209,392,6,20220319,1,2225,113
1210,60,5,20230509,5,2235,179
1211,453,4,20230419,3,299,234
1212,358,2,20220314,3,1300,17
1213,322,4,20241007,1,2567,201
1214,90,3,20241021,2,2050,126
1215,352,10,20240502,3,2777,124
1216,478,6,20220902,2,1249,180
1217,76,2,20220521,2,1504,97
1218,264,7,20240112,3,1078,121
1219,51,10,20240216,5,277,10
1220,76,1,20220509,4,2311,224
1221,104,10,20221223,2,646,54
1222,73,7,20220410,4,2760,137
1223,77,10,20220525,2,1258,84
1224,286,5,20230331,4,1621,61
1225,139,2,20240616,5,188,95
1226,214,6,20240825,4,984,98
1227,482,8,20221027,1,2397,69
1228,492,7,20230522,3,2197,187
1229,413,4,20230325,5,2747,223
1230,177,3,20240809,1,2972,237
1231,415,8,20240629,1,2006,55
1232,198,10,20240901,2,1774,41
1233,143,6,20240716,3,2535,137
1234,59,7,20241025,1,1633,80
1235,39,3,20230105,3,2776,156
1236,296,8,20221020,4,2103,66
1237,142,9,20230718,5,856,167
1238,215,3,20220309,4,2612,15
1239,93,5,20240228,1,729,84
1240,447,3,20231013,1,2063,34
1241,215,2,20230619,2,2630,111
1242,38,5,20221107,2,446,201
1243,213,7,20231115,1,424,125
1244,282,2,20240806,1,2421,156
1245,499,3,20230807,3,2695,110
1246,474,9,20230702,1,404,71
1247,242,2,20230104,4,1782,137
1248,285,7,20220523,3,2520,226
1249,441,2,20231228,3,1421,82
1250,311,8,20220114,4,182,222
1251,184,6,20231222,5,2323,53
1252,464,6,20230131,5,226,45
1253,451,2,20241221,2,1080,123
1254,59,8,20230509,1,301,210
1255,19,2,20220523,4,469,158
1256,36,9,20220914,4,2002,90
1257,64,10,20241203,1,1724,50
1258,475,10,20240706,5,1962,64
1259,256,1,20221128,4,2758,122
1260,264,3,20231227,3,1005,120
1261,491,7,20221231,3,2750,223
1262,207,8,20220102,2,419,144
1263,44,9,20240309,4,1709,175
1264,323,3,20220112,3,372,168
1265,380,5,20240423,1,2530,79
1266,468,5,20220903,4,2288,190
1267,287,10,20231103,4,2282,67
1268,428,1,20220621,1,1892,208
1269,185,10,20240129,1,218,171
1270,116,10,20231011,4,118,113
1271,116,6,20220918,1,2426,16
1272,116,10,20230120,1,111,170
1273,127,8,20231120,1,485,78
1274,287,4,20220725,2,208,33
1275,229,7,20231213,2,2538,104
1276,316,3,20220505,4,1943,213
1277,362,6,20220905,2,2532,152
1278,40,3,20220722,1,114,22
1279,352,5,20240413,2,170,214
1280,306,2,20231103,4,706,14
1281,163,4,20220709,4,2010,25
1282,137,6,20230818,1,1463,201
1283,296,1,20220204,1,497,176
1284,388,7,20240623,3,2230,134
1285,194,9,20220415,1,643,162
1286,404,3,20240219,4,2073,129
1287,241,5,20220204,1,2674,159
1288,99,2,20220706,4,1886,122
1289,159,8,20220304,4,1116,140
1290,389,4,20240827,5,1759,81
1291,7,1,20240222,4,2022,28
1292,82,7,20220424,2,1655,226
1293,121,7,20220327,2,1439,146
1294,104,1,20240428,5,2335,226
1295,431,4,20220916,3,1232,19
1296,300,9,20230330,1,1098,129
1297,451,3,20230720,1,2074,161
1298,268,4,20221215,5,1071,114
1299,137,6,20240120,1,228,122
1300,496,6,20220120,1,291,174
1301,86,3,20220921,4,782,137
1302,180,3,20241222,1,2916,59
1303,462,10,20230131,2,2243,63
1304,224,6,20230608,5,1444,83
1305,283,10,20231025,4,2445,156
1306,319,2,20220131,3,2461,161
1307,43,2,20240506,4,1038,27
1308,246,3,20221006,3,2291,132
1309,154,5,20241218,2,1489,217
1310,198,6,20240123,4,1823,219
1311,304,8,20230808,1,2258,22
1312,64,7,20231212,1,2137,186
1313,192,4,20230425,4,1940,213
1314,391,2,20221213,5,2345,10
1315,429,10,20240124,2,1009,234
1316,430,2,20230401,4,682,82
1317,211,6,20230320,5,2286,234
1318,55,4,20241221,3,1196,27
1319,416,8,20230708,2,2579,83
1320,200,1,20241208,5,574,46
1321,96,8,20240825,3,478,96
1322,482,8,20240424,2,57,118
1323,435,10,20220218,5,1660,227
1324,265,1,20240727,4,1659,146
1325,443,2,20240919,1,1244,160
1326,225,8,20220117,5,2970,166
1327,63,3,20230316,4,991,183
1328,136,3,20220225,4,309,132
1329,479,5,20220408,3,2307,186
1330,492,7,20231125,2,2279,33
1331,339,1,20220517,1,2888,37
1332,235,6,20240719,3,58,208
1333,193,2,20241203,4,1147,104
1334,160,7,20240902,4,1210,213
1335,66,7,20230612,3,417,162
1336,17,5,20230710,1,1775,35
1337,400,7,20231129,3,2805,109
1338,445,8,20220202,2,2904,90
1339,405,10,20240925,3,345,62
1340,24,6,20240613,5,939,134
1341,193,6,20241018,1,2989,144
1342,21,8,20240805,5,885,139
1343,234,8,20240110,5,753,140
1344,158,8,20230112,3,2299,208
1345,35,5,20230714,3,2855,183
1346,38,10,20230419,3,719,32
1347,4,9,20220824,4,1982,164
1348,193,6,20220124,3,1268,99
1349,167,5,20221121,2,612,140
1350,204,4,20230224,2,298,80
1351,130,1,20220723,2,918,122
1352,142,9,20220928,3,1651,133
1353,347,2,20220922,4,2828,202
1354,44,8,20230109,2,1732,150
1355,100,8,20220428,2,527,23
1356,11,1,20240302,2,1799,21
1357,472,5,20230127,1,493,55
1358,272,5,20240706,4,2880,89
1359,409,4,20241121,2,2743,194
1360,309,2,20221210,4,2617,98
1361,186,9,20240511,5,488,111
1362,68,10,20220124,3,2214,224
1363,141,8,20220603,1,446,187
1364,123,10,20231127,3,745,227
1365,428,5,20221026,3,2815,47
1366,495,7,20231022,1,1834,15
1367,159,6,20230720,3,1509,89
1368,254,1,20220731,4,2400,15
1369,92,5,20230804,2,2569,201
1370,406,1,20230118,3,1021,205
1371,407,5,20240626,4,545,35
1372,425,10,20230425,4,1844,80
1373,107,6,20240212,5,1384,18
1374,398,2,20231104,4,2564,225
1375,148,10,20231110,5,446,11
1376,114,5,20231028,3,2525,134
1377,173,6,20220526,5,773,29
1378,291,6,20230414,3,2678,170
1379,387,7,20221002,3,269,153
1380,128,3,20240823,5,255,229
1381,41,9,20240304,4,146,170
1382,30,8,20221125,2,660,59
1383,217,3,20230923,3,181,31
1384,277,4,20231002,4,1012,76
1385,497,2,20231209,1,296,93
1386,418,3,20230629,4,58,159
1387,496,4,20221001,5,2105,141
1388,328,9,20230620,2,2926,96
1389,159,6,20230511,4,2177,189
1390,322,2,20221129,3,2095,88
1391,420,6,20230212,2,531,13
1392,258,1,20220922,5,1960,156
1393,73,3,20231011,4,451,105
1394,292,4,20241206,2,1,189
1395,135,2,20230507,5,1259,235
1396,201,7,20240814,2,2778,46
1397,120,10,20240927,1,2281,98
1398,179,6,20221129,5,1864,14
1399,143,2,20231126,1,2527,76
1400,237,6,20230925,5,382,37
1401,74,8,20230521,5,1997,98
1402,277,10,20230811,3,848,47
1403,376,4,20220324,4,2764,119
1404,166,7,20240709,2,2817,21
1405,77,3,20221231,5,1221,74
1406,284,4,20240823,4,1536,64
1407,236,10,20240928,4,324,120
1408,4,1,20221102,4,1664,10
1409,385,2,20230515,2,1867,44
1410,492,5,20220226,1,2286,52
1411,166,7,20230726,5,1522,24
1412,113,8,20230713,3,2306,167
1413,295,8,20240330,5,1922,234
1414,304,6,20241204,3,1119,40
1415,221,4,20220125,1,837,192
1416,424,10,20220815,2,2081,20
1417,248,9,20230404,1,2031,212
1418,289,6,20240105,2,1941,140
1419,480,8,20220529,3,981,106
1420,40,2,20240618,3,879,212
1421,120,2,20240805,1,573,138
1422,360,1,20230915,3,1315,194
1423,387,3,20230409,3,2054,138
1424,254,6,20221014,4,1709,35
1425,330,8,20220208,5,1978,156
1426,85,5,20220529,1,2333,213
1427,23,5,20230705,4,1449,223
1428,267,9,20221009,1,400,140
1429,108,8,20220109,4,1790,205
1430,341,1,20221110,3,954,130
1431,242,5,20240119,4,2774,182
1432,416,7,20240224,2,2915,14
1433,176,10,20230301,4,1622,79
1434,166,3,20220210,5,2195,201
1435,286,6,20240415,4,580,208
1436,319,5,20220312,2,861,63
1437,201,1,20240430,2,2892,15
1438,279,10,20220110,2,756,234
1439,37,10,20240815,1,2743,134
1440,289,2,20231212,1,1898,209
1441,80,10,20240617,5,1321,235
1442,15,3,20231016,4,1704,69
1443,103,1,20230107,5,622,83
1444,301,3,20230117,1,2376,234
1445,122,4,20240605,4,2037,108
1446,66,5,20231230,1,580,209
1447,120,8,20240112,1,1617,28
1448,191,5,20240527,5,1152,72
1449,232,2,20241006,4,2122,33
1450,191,2,20240504,5,1917,19
1451,436,6,20240618,2,1538,235
1452,496,9,20240619,1,619,107
1453,383,5,20241030,2,1013,53
1454,414,10,20230929,4,974,117
1455,381,10,20240315,3,1473,16
1456,335,4,20220830,3,2927,97
1457,128,6,20220128,3,1505,89
1458,381,4,20220617,3,2240,10
1459,181,1,20220128,4,583,46
1460,234,1,20241027,2,2010,218
1461,306,8,20240511,4,2303,198
1462,434,4,20220505,5,1892,119
1463,147,10,20241120,4,2552,108
1464,227,3,20220121,1,2895,204
1465,60,5,20220131,3,801,16
1466,65,9,20241215,2,1855,146
1467,361,8,20240524,5,288,90
1468,419,7,20231124,4,1026,25
1469,415,2,20230912,1,1029,164
1470,445,6,20221231,5,818,107
1471,440,9,20220512,2,1119,176
1472,436,9,20240612,5,1337,201
1473,52,10,20230312,2,2206,182
1474,69,10,20230922,2,2734,69
1475,368,7,20240503,5,1879,108
1476,65,7,20241205,3,2560,208
1477,423,8,20240619,4,312,15
1478,83,5,20240509,3,512,172
1479,114,5,20220608,1,1804,169
1480,484,8,20220120,1,1354,88
1481,257,5,20220907,1,2179,178
1482,19,3,20220425,1,343,237
1483,2,2,20240225,1,2910,129
1484,333,5,20220620,3,2304,82
1485,57,7,20220109,1,956,162
1486,117,3,20220714,2,383,54
1487,242,9,20231020,5,1679,205
1488,3,10,20230412,1,1593,11
1489,379,6,20241016,4,1724,46
1490,415,3,20240527,1,2903,171
1491,356,3,20220929,5,756,239
1492,339,9,20241222,2,834,204
1493,497,4,20221220,1,2740,32
1494,332,6,20230120,5,1113,31
1495,66,6,20240417,1,1949,229
1496,267,4,20231228,4,1017,233
1497,473,1,20241218,2,2346,218
1498,235,1,20240614,4,2785,99
1499,226,5,20240514,4,2731,159
1500,106,10,20230531,5,1046,102
1501,365,6,20240711,4,2596,73
1502,1,5,20230118,4,598,204
1503,226,5,20240822,1,1668,152
1504,405,2,20231111,5,1545,132
1505,266,8,20231206,1,115,177
1506,470,8,20230611,1,372,227
1507,42,5,20220820,2,2208,217
1508,263,10,20230701,3,1251,55
1509,304,3,20230511,1,2731,71
1510,32,2,20220615,2,1829,43
1511,259,1,20230727,1,191,164
1512,143,9,20220423,2,402,207
1513,45,8,20230218,3,2913,125
1514,136,3,20230729,3,1999,87
1515,484,10,20230705,1,1843,58
1516,148,5,20241116,5,2750,146
1517,130,10,20230626,1,1328,156
1518,377,1,20230626,3,1112,31
1519,70,10,20230427,5,950,11
1520,276,9,20241204,3,61,31
1521,387,7,20220205,2,115,220
1522,64,6,20230708,4,2330,126
1523,226,9,20221109,5,645,155
1524,490,10,20230907,4,2792,83
1525,289,4,20220220,1,333,27
1526,262,4,20220116,4,2923,66
1527,321,10,20241102,4,566,165
1528,317,4,20240610,4,390,152
1529,266,4,20220503,2,1215,46
